Datum;Uhrzeit;S1/2 - Solar;S7/2 - Temp. Aussen
2020-03-06;18:22:30;10;7,3
2020-03-06;18:27:30;9,7;7,3
2020-03-06;18:32:30;9,3;7,2
2020-03-06;18:37:30;9;7,2
2020-03-06;18:42:30;8,6;7,1
2020-03-06;18:47:30;8,3;7
2020-03-06;18:52:30;8,1;7
2020-03-06;18:57:30;7,8;6,9
2020-03-06;19:02:30;7,5;6,7
2020-03-06;19:07:30;7,3;6,7
2020-03-06;19:12:30;7,2;6,6
2020-03-06;19:17:30;6,9;6,5
2020-03-06;19:22:30;6,8;6,5
2020-03-06;19:27:30;6,4;6,4
2020-03-06;19:32:30;6,4;6,2
2020-03-06;19:37:30;6,3;6,2
2020-03-06;19:42:30;6,1;6,2
2020-03-06;19:47:30;5,9;6,1
2020-03-06;19:52:30;5,8;6,1
2020-03-06;19:57:30;5,8;6
2020-03-06;20:02:30;5,6;6
2020-03-06;20:07:30;5,5;6
2020-03-06;20:12:30;5,4;5,9
2020-03-06;20:17:30;5,4;5,9
2020-03-06;20:22:30;5,2;5,8
2020-03-06;20:27:30;5,2;5,7
2020-03-06;20:32:30;5;5,6
2020-03-06;20:37:30;4,9;5,5
2020-03-06;20:42:30;4,8;5,4
2020-03-06;20:47:30;4,8;5,4
2020-03-06;20:52:30;4,7;5,4
2020-03-06;20:57:30;4,6;5,3
2020-03-06;21:02:30;4,5;5,2
2020-03-06;21:07:30;4,3;5,1
2020-03-06;21:12:30;4,3;5
2020-03-06;21:17:30;4,1;4,9
2020-03-06;21:23:50;3,8;4,7
2020-03-06;21:28:50;3,8;4,6
2020-03-06;21:33:50;3,6;4,6
2020-03-06;21:38:50;3,4;4,4
2020-03-06;21:43:50;3,3;4,3
2020-03-06;21:48:50;3,2;4,3
2020-03-06;21:53:50;2,9;4,2
2020-03-06;21:58:50;2,8;4,1
2020-03-06;22:03:50;2,7;4
2020-03-06;22:08:50;2,6;3,9
2020-03-06;22:13:50;2,6;3,8
2020-03-06;22:18:50;2,4;3,7
2020-03-06;22:23:50;2,4;3,7
2020-03-06;22:28:50;2,3;3,6
2020-03-06;22:33:50;2,3;3,6
2020-03-06;22:38:50;2,2;3,5
2020-03-06;22:43:50;2,1;3,4
2020-03-06;22:48:50;2,1;3,5
2020-03-06;22:53:50;2;3,6
2020-03-06;22:58:50;2,1;3,7
2020-03-06;23:03:50;2,1;3,9
2020-03-06;23:08:50;2,1;4,1
2020-03-06;23:13:50;2,3;4,2
2020-03-06;23:18:50;2,3;4,3
2020-03-06;23:23:50;2,3;4,4
2020-03-06;23:28:50;2,4;4,4
2020-03-06;23:33:50;2,6;4,5
2020-03-06;23:38:50;2,7;4,6
2020-03-06;23:43:50;2,8;4,7
2020-03-06;23:48:50;2,8;4,8
2020-03-06;23:53:50;2,9;4,8
2020-03-07;00:03:20;3,1;4,9
2020-03-07;00:08:20;3,3;4,9
2020-03-07;00:13:20;3,3;5
2020-03-07;00:18:20;3,4;5,1
2020-03-07;00:23:20;3,5;5
2020-03-07;00:28:20;3,5;5
2020-03-07;00:33:20;3,6;5,1
2020-03-07;00:38:20;3,7;4,9
2020-03-07;00:43:20;3,6;4,7
2020-03-07;00:48:20;3,6;4,6
2020-03-07;00:53:20;3,6;4,6
2020-03-07;00:58:20;3,5;4,4
2020-03-07;01:03:20;3,5;4,3
2020-03-07;01:08:20;3,3;4,2
2020-03-07;01:13:20;3,3;4,1
2020-03-07;01:18:20;3,2;4
2020-03-07;01:23:20;3,2;3,9
2020-03-07;01:28:20;3;3,8
2020-03-07;01:33:20;2,9;3,7
2020-03-07;01:38:20;2,8;3,7
2020-03-07;01:43:20;2,8;3,7
2020-03-07;01:48:20;2,7;3,6
2020-03-07;01:53:20;2,6;3,5
2020-03-07;01:58:20;2,5;3,5
2020-03-07;02:03:20;2,4;3,5
2020-03-07;02:08:20;2,4;3,4
2020-03-07;02:13:20;2,3;3,3
2020-03-07;02:18:20;2,2;3,3
2020-03-07;02:23:20;2,2;3,2
2020-03-07;02:28:20;2,1;3,2
2020-03-07;02:33:20;2;3,2
2020-03-07;02:38:20;2;3,2
2020-03-07;02:43:20;1,9;3,2
2020-03-07;02:48:20;1,8;3,2
2020-03-07;02:53:20;1,8;3,2
2020-03-07;02:58:20;1,8;3,2
2020-03-07;03:03:20;1,7;3,1
2020-03-07;03:08:20;1,8;3,1
2020-03-07;03:13:20;1,7;3,2
2020-03-07;03:18:20;1,7;3,2
2020-03-07;03:23:20;1,8;3,2
2020-03-07;03:28:20;1,8;3,1
2020-03-07;03:33:20;1,8;3,1
2020-03-07;03:38:20;1,7;3
2020-03-07;03:43:20;1,7;3,1
2020-03-07;03:48:20;1,7;3
2020-03-07;03:53:20;1,6;3
2020-03-07;03:58:20;1,7;2,9
2020-03-07;04:03:20;1,6;2,9
2020-03-07;04:08:20;1,6;3
2020-03-07;04:13:20;1,7;3,1
2020-03-07;04:18:20;1,7;3,1
2020-03-07;04:23:20;1,8;3,2
2020-03-07;04:28:20;1,8;3,2
2020-03-07;04:33:20;1,9;3,2
2020-03-07;04:38:20;2;3,3
2020-03-07;04:43:20;2;3,2
2020-03-07;04:48:20;1,9;3,2
2020-03-07;04:53:20;1,9;3,2
2020-03-07;04:58:20;2;3,2
2020-03-07;05:03:20;2;3,2
2020-03-07;05:08:20;2;3,2
2020-03-07;05:13:20;2;3,2
2020-03-07;05:18:20;1,9;3,2
2020-03-07;05:23:20;1,9;3,2
2020-03-07;05:28:20;1,9;3,1
2020-03-07;05:33:20;1,8;3,2
2020-03-07;05:38:20;1,8;3,1
2020-03-07;05:43:20;1,8;3,1
2020-03-07;05:48:20;1,8;3
2020-03-07;05:53:20;1,8;3
2020-03-07;05:58:20;1,8;2,9
2020-03-07;06:03:20;1,8;2,9
2020-03-07;06:08:20;1,6;2,8
2020-03-07;06:13:20;1,7;2,8
2020-03-07;06:18:20;1,6;2,7
2020-03-07;06:23:20;1,6;2,6
2020-03-07;06:28:20;1,4;2,6
2020-03-07;06:33:20;1,4;2,5
2020-03-07;06:38:20;1,3;2,5
2020-03-07;06:43:20;1,3;2,4
2020-03-07;06:48:20;1,3;2,4
2020-03-07;06:53:20;1,4;2,4
2020-03-07;06:58:20;1,6;2,4
2020-03-07;07:03:20;1,8;2,6
2020-03-07;07:08:20;2,1;2,7
2020-03-07;07:13:20;2,4;2,7
2020-03-07;07:18:20;2,8;2,9
2020-03-07;07:23:20;3,2;3,1
2020-03-07;07:28:20;3,5;3
2020-03-07;07:33:20;3,7;3
2020-03-07;07:38:20;4,6;3,3
2020-03-07;07:43:20;6,5;3,8
2020-03-07;07:48:20;9;4,2
2020-03-07;07:53:20;11,7;4,4
2020-03-07;07:58:20;14,1;4,7
2020-03-07;08:03:20;17;5
2020-03-07;08:08:20;19,9;5,2
2020-03-07;08:13:20;22,5;5,3
2020-03-07;08:18:20;26,6;5,6
2020-03-07;08:23:20;30;5,8
2020-03-07;08:28:20;33,9;6
2020-03-07;08:33:20;37,6;6,5
2020-03-07;08:38:20;41,2;6,7
2020-03-07;08:43:20;44,3;6,8
2020-03-07;08:48:20;47,6;7
2020-03-07;08:53:20;48,5;6,8
2020-03-07;08:58:20;51,8;7
2020-03-07;09:03:20;64,6;7,3
2020-03-07;09:08:20;44,2;7,5
2020-03-07;09:13:20;51,2;7,8
2020-03-07;09:18:20;45,9;7,8
2020-03-07;09:23:20;50,9;8,1
2020-03-07;09:28:20;51,8;7,7
2020-03-07;09:33:20;54,1;7,5
2020-03-07;09:38:20;38,7;7,3
2020-03-07;09:46:10;38,3;6,9
2020-03-07;09:51:10;37,5;6,6
2020-03-07;09:56:10;36,9;6,4
2020-03-07;10:01:10;36,1;6,3
2020-03-07;10:06:10;37;6,4
2020-03-07;10:11:10;51,2;7,1
2020-03-07;10:16:10;49,1;7,8
2020-03-07;10:21:10;57,9;8,2
2020-03-07;10:26:10;43,9;8,4
2020-03-07;10:31:10;57;8,4
2020-03-07;10:36:10;53,1;8,6
2020-03-07;10:41:10;45,1;8,9
2020-03-07;10:46:10;48,5;9,1
2020-03-07;10:51:10;47,7;8,9
2020-03-07;10:56:10;47,9;8,7
2020-03-07;11:01:10;53,4;8,8
2020-03-07;11:06:10;47,4;9
2020-03-07;11:11:10;43,3;8,9
2020-03-07;11:16:10;51,3;8,7
2020-03-07;11:21:10;40,7;8,4
2020-03-07;11:26:10;50,7;8,4
2020-03-07;11:31:10;46,2;8,4
2020-03-07;11:36:10;56,9;8,4
2020-03-07;11:41:10;50,6;8,6
2020-03-07;11:46:10;51,7;9,3
2020-03-07;11:51:10;54,5;9,6
2020-03-07;11:56:10;56,6;9,9
2020-03-07;12:01:10;55,2;10,4
2020-03-07;12:06:10;47,2;10,2
2020-03-07;12:11:10;45,5;9,4
2020-03-07;12:16:10;44,5;8,9
2020-03-07;12:21:10;43,5;8,6
2020-03-07;12:26:10;42,4;8,4
2020-03-07;12:31:10;41,5;8,1
2020-03-07;12:37:50;39,5;7,7
2020-03-07;12:42:50;38,6;7,8
2020-03-07;12:47:50;37,4;7,9
2020-03-07;12:52:50;37,9;7,9
2020-03-07;12:57:50;36,7;7,3
2020-03-07;13:02:50;35,3;7
2020-03-07;13:07:50;33,5;6,8
2020-03-07;13:12:50;31,4;6,6
2020-03-07;13:17:50;30;6,3
2020-03-07;13:22:50;28,4;6,3
2020-03-07;13:27:50;27,1;6,2
2020-03-07;13:32:50;25,8;6,2
2020-03-07;13:37:50;24,9;6
2020-03-07;13:42:50;23,7;5,9
2020-03-07;13:47:50;22,9;5,8
2020-03-07;13:52:50;21,6;5,7
2020-03-07;13:57:50;20,9;5,4
2020-03-07;14:02:50;20,1;5,4
2020-03-07;14:07:50;19,7;5,4
2020-03-07;14:12:50;19,1;5,5
2020-03-07;14:17:50;18,8;5,7
2020-03-07;14:22:50;18,2;5,8
2020-03-07;14:27:50;18,1;5,8
2020-03-07;14:32:50;17,8;5,8
2020-03-07;14:37:50;17,2;5,7
2020-03-07;14:42:50;16,6;5,5
2020-03-07;14:47:50;16;5,4
2020-03-07;14:52:50;15,4;5,2
2020-03-07;14:57:50;15;5,1
2020-03-07;15:02:50;14,9;5,2
2020-03-07;15:07:50;14,4;5,3
2020-03-07;15:12:50;14;5,4
2020-03-07;15:17:50;13,7;5,3
2020-03-07;15:22:50;13,3;5,2
2020-03-07;15:27:50;12,9;5,1
2020-03-07;15:35:00;12,2;5
2020-03-07;15:40:00;11,9;4,9
2020-03-07;15:45:00;11,5;4,8
2020-03-07;15:50:00;11,4;4,7
2020-03-07;15:55:00;11,1;4,7
2020-03-07;16:00:00;10,9;4,7
2020-03-07;16:05:00;10,6;4,7
2020-03-07;16:10:00;10,5;4,7
2020-03-07;16:15:00;10,3;4,7
2020-03-07;16:20:00;10,3;4,8
2020-03-07;16:25:00;10,1;4,9
2020-03-07;16:34:50;9,7;4,9
2020-03-07;16:39:50;9,9;5
2020-03-07;16:44:50;9,6;4,8
2020-03-07;16:51:10;9,2;4,7
2020-03-07;16:56:10;9;4,7
2020-03-07;17:01:10;8,6;4,7
2020-03-07;17:06:10;8,4;4,7
2020-03-07;17:11:10;8,3;4,7
2020-03-07;17:16:10;8,3;4,6
2020-03-07;17:21:10;8,4;4,4
2020-03-07;17:26:10;8,2;4,3
2020-03-07;17:31:10;8,3;4,3
2020-03-07;17:36:10;8,1;4,3
2020-03-07;17:41:10;7,9;4,3
2020-03-07;17:46:10;7,8;4,3
2020-03-07;17:51:10;7,4;4,2
2020-03-07;17:56:10;7;4,2
2020-03-07;18:01:10;6,6;4,2
2020-03-07;18:06:10;6,3;4,1
2020-03-07;18:11:10;5,8;4,1
2020-03-07;18:16:10;5,5;4,2
2020-03-07;18:21:10;5,2;4,1
2020-03-07;18:26:10;5;4,2
2020-03-07;18:31:10;4,8;4,1
2020-03-07;18:36:10;4,6;4,1
2020-03-07;18:45:50;4,4;4
2020-03-07;18:50:50;4,2;4
2020-03-07;18:55:50;4;3,9
2020-03-07;19:00:50;3,8;3,8
2020-03-07;19:05:50;3,8;3,7
2020-03-07;19:10:50;3,6;3,6
2020-03-07;19:15:50;3,4;3,4
2020-03-07;19:20:50;3,3;3,3
2020-03-07;19:25:50;3,2;3,2
2020-03-07;19:30:50;3;3,3
2020-03-07;19:35:50;2,9;3,3
2020-03-07;19:40:50;2,8;3,2
2020-03-07;19:45:50;2,7;3,2
2020-03-07;19:50:50;2,7;3,2
2020-03-07;19:55:50;2,5;3,2
2020-03-07;20:00:50;2,4;3,1
2020-03-07;20:05:50;2,3;3,1
2020-03-07;20:10:50;2,3;3
2020-03-07;20:15:50;2,2;2,9
2020-03-07;20:20:50;2,2;2,8
2020-03-07;20:25:50;2;2,8
2020-03-07;20:30:50;2;2,8
2020-03-07;20:35:50;1,9;2,7
2020-03-07;20:40:50;1,8;2,8
2020-03-07;20:47:40;1,8;2,8
2020-03-07;20:52:40;1,8;2,7
2020-03-07;20:57:40;1,8;2,7
2020-03-07;21:02:40;1,8;2,7
2020-03-07;21:07:40;1,8;2,8
2020-03-07;21:12:40;1,9;2,8
2020-03-07;21:17:40;1,8;2,8
2020-03-07;21:22:40;1,8;2,8
2020-03-07;21:27:40;1,8;2,8
2020-03-07;21:32:40;1,8;2,8
2020-03-07;21:37:40;1,9;2,8
2020-03-07;21:42:40;1,8;2,8
2020-03-07;21:47:40;1,8;2,8
2020-03-07;21:52:40;1,8;2,8
2020-03-07;21:57:40;1,8;2,7
2020-03-07;22:02:40;1,8;2,7
2020-03-07;22:07:40;1,7;2,6
2020-03-07;22:12:40;1,8;2,5
2020-03-07;22:17:40;1,7;2,4
2020-03-07;22:22:40;1,5;2,3
2020-03-07;22:29:40;1,3;2,2
2020-03-07;22:34:40;1,3;2,2
2020-03-07;22:39:40;1,2;2,2
2020-03-07;22:44:40;1,1;2,2
2020-03-07;22:49:40;1,2;2,3
2020-03-07;22:54:40;1,2;2,3
2020-03-07;22:59:40;1,2;2,3
2020-03-07;23:04:40;1,3;2,3
2020-03-07;23:09:40;1,3;2,4
2020-03-07;23:14:40;1,3;2,4
2020-03-07;23:19:40;1,4;2,5
2020-03-07;23:24:40;1,3;2,5
2020-03-07;23:29:40;1,4;2,4
2020-03-07;23:34:40;1,3;2,3
2020-03-07;23:39:40;1,3;2,4
2020-03-07;23:44:40;1,3;2,3
2020-03-07;23:49:40;1,3;2,3
2020-03-07;23:54:40;1,3;2,3
2020-03-07;23:59:40;1,3;2,3
2020-03-08;00:05:40;1,2;2,2
2020-03-08;00:10:40;1,1;2,2
2020-03-08;00:15:40;1,1;2,2
2020-03-08;00:20:40;1,1;2,1
2020-03-08;00:25:40;0,9;2,1
2020-03-08;00:30:40;1;2,1
2020-03-08;00:35:40;0,9;2
2020-03-08;00:40:40;0,9;2
2020-03-08;00:45:40;0,8;1,9
2020-03-08;00:50:40;0,8;1,8
2020-03-08;00:55:40;0,7;1,9
2020-03-08;01:00:40;0,6;1,9
2020-03-08;01:05:40;0,6;1,9
2020-03-08;01:10:40;0,6;1,8
2020-03-08;01:15:40;0,6;1,9
2020-03-08;01:20:40;0,4;1,9
2020-03-08;01:25:40;0,5;1,9
2020-03-08;01:30:40;0,5;1,9
2020-03-08;01:35:40;0,4;1,8
2020-03-08;01:40:40;0,4;1,9
2020-03-08;01:45:40;0,3;1,7
2020-03-08;01:50:40;0,3;1,7
2020-03-08;01:55:40;0,3;1,7
2020-03-08;02:00:40;0,3;1,7
2020-03-08;02:05:40;0,3;1,7
2020-03-08;02:10:40;0,2;1,7
2020-03-08;02:15:40;0,1;1,6
2020-03-08;02:20:40;0,1;1,6
2020-03-08;02:25:40;0;1,6
2020-03-08;02:30:40;-0,2;1,5
2020-03-08;02:35:40;-0,2;1,4
2020-03-08;02:40:40;-0,3;1,3
2020-03-08;02:45:40;-0,3;1,2
2020-03-08;02:50:40;-0,5;1,2
2020-03-08;02:55:40;-0,5;1,2
2020-03-08;03:00:40;-0,7;1,1
2020-03-08;03:05:40;-0,7;1
2020-03-08;03:10:40;-0,7;1
2020-03-08;03:15:40;-0,8;0,9
2020-03-08;03:20:40;-1;0,8
2020-03-08;03:25:40;-1;0,7
2020-03-08;03:30:40;-1,2;0,7
2020-03-08;03:35:40;-1,2;0,7
2020-03-08;03:40:40;-1,3;0,6
2020-03-08;03:45:40;-1,5;0,5
2020-03-08;03:50:40;-1,5;0,5
2020-03-08;03:55:40;-1,6;0,4
2020-03-08;04:00:40;-1,6;0,3
2020-03-08;04:05:40;-1,7;0,3
2020-03-08;04:10:40;-1,8;0,2
2020-03-08;04:15:40;-1,9;0,2
2020-03-08;04:20:40;-2;0,1
2020-03-08;04:25:40;-2;0,1
2020-03-08;04:30:40;-2,1;0,1
2020-03-08;04:35:40;-2,1;0,1
2020-03-08;04:40:40;-2,2;0
2020-03-08;04:45:40;-2,3;0,1
2020-03-08;04:50:40;-2,4;0
2020-03-08;04:55:40;-2,4;0,1
2020-03-08;05:00:40;-2,4;0,2
2020-03-08;05:05:40;-2,3;0,2
2020-03-08;05:10:40;-2,3;0,2
2020-03-08;05:15:40;-2,2;0,2
2020-03-08;05:20:40;-2,1;0,4
2020-03-08;05:25:40;-2,1;0,5
2020-03-08;05:30:40;-2;0,5
2020-03-08;05:35:40;-1,9;0,6
2020-03-08;05:40:40;-1,8;0,7
2020-03-08;05:45:40;-1,6;0,8
2020-03-08;05:50:40;-1,6;0,9
2020-03-08;05:55:40;-1,6;0,9
2020-03-08;06:00:40;-1,6;0,9
2020-03-08;06:05:40;-1,5;1,1
2020-03-08;06:10:40;-1,5;1,1
2020-03-08;06:15:40;-1,5;1,1
2020-03-08;06:20:40;-1,4;1,2
2020-03-08;06:25:40;-1,4;1,2
2020-03-08;06:30:40;-1,3;1,2
2020-03-08;06:35:40;-1,2;1,2
2020-03-08;06:40:40;-1,2;1,2
2020-03-08;06:45:40;-1,1;1,3
2020-03-08;06:50:40;-1;1,3
2020-03-08;06:55:40;-0,8;1,3
2020-03-08;07:00:40;-0,6;1,6
2020-03-08;07:05:40;-0,4;1,6
2020-03-08;07:10:40;-0,2;1,8
2020-03-08;07:15:40;0,1;1,8
2020-03-08;07:20:40;0,4;2
2020-03-08;07:25:40;0,6;1,9
2020-03-08;07:30:40;0,9;1,9
2020-03-08;07:35:40;1,2;1,9
2020-03-08;07:40:40;1,5;2
2020-03-08;07:45:40;1,9;2
2020-03-08;07:50:40;2,3;2,1
2020-03-08;07:55:40;2,7;2,1
2020-03-08;08:00:40;2,9;2,1
2020-03-08;08:05:40;3,3;2,2
2020-03-08;08:10:40;3,7;2,2
2020-03-08;08:15:40;4,1;2,2
2020-03-08;08:20:40;4,7;2,4
2020-03-08;08:25:40;5,5;2,6
2020-03-08;08:30:40;6,4;2,7
2020-03-08;08:35:40;7,8;3
2020-03-08;08:40:40;9,4;3,2
2020-03-08;08:45:40;12,2;3,6
2020-03-08;08:50:40;15,1;3,8
2020-03-08;08:55:40;17,4;4
2020-03-08;09:00:40;20,4;4,5
2020-03-08;09:05:40;23,9;4,9
2020-03-08;09:10:40;26,2;5
2020-03-08;09:15:40;27,5;5,2
2020-03-08;09:20:40;29,5;5,3
2020-03-08;09:25:40;34,9;5,7
2020-03-08;09:30:40;44,9;6,6
2020-03-08;09:35:40;53,9;7,2
2020-03-08;09:40:40;55,1;7,1
2020-03-08;09:45:40;55,4;7,2
2020-03-08;09:52:40;54,9;7,3
2020-03-08;09:57:40;54,2;7,4
2020-03-08;10:02:40;55,4;7,7
2020-03-08;10:07:40;55,3;7,9
2020-03-08;10:12:40;53,4;7,8
2020-03-08;10:17:40;50,9;7,7
2020-03-08;10:22:40;48,4;7,7
2020-03-08;10:27:40;45,9;7,8
2020-03-08;10:32:40;46,4;7,9
2020-03-08;10:37:40;47,5;8,1
2020-03-08;10:42:40;47,9;8,2
2020-03-08;10:47:40;48;8,4
2020-03-08;10:52:40;49,7;8,5
2020-03-08;10:57:40;56,3;8,9
2020-03-08;11:02:40;66,3;9,3
2020-03-08;11:07:40;81,8;9,4
2020-03-08;11:12:40;56;9,4
2020-03-08;11:17:40;58,9;9,2
2020-03-08;11:22:40;67,8;9,4
2020-03-08;11:27:40;57,7;9,5
2020-03-08;11:32:40;61,8;9,4
2020-03-08;11:37:40;71,6;9,7
2020-03-08;11:42:40;52,8;9,3
2020-03-08;11:49:40;51,6;8,9
2020-03-08;11:54:40;50,7;8,8
2020-03-08;11:59:40;49,7;8,6
2020-03-08;12:04:40;51,2;8,8
2020-03-08;12:11:10;69,2;9,5
2020-03-08;12:16:10;59,9;9,8
2020-03-08;12:22:10;76,5;10
2020-03-08;12:27:10;61,8;10,1
2020-03-08;12:32:10;65,7;9,6
2020-03-08;12:37:10;76,1;9,8
2020-03-08;12:42:10;76,6;10,1
2020-03-08;12:47:10;71,7;10,2
2020-03-08;12:52:10;64,1;9,9
2020-03-08;12:57:10;62,5;9,3
2020-03-08;13:02:10;73,4;9,6
2020-03-08;13:07:10;60,3;9,6
2020-03-08;13:12:10;59,3;9,4
2020-03-08;13:17:10;60,1;9,7
2020-03-08;13:22:10;64,7;9,9
2020-03-08;13:27:10;66,6;9,9
2020-03-08;13:32:10;70;10,1
2020-03-08;13:37:10;70,3;9,6
2020-03-08;13:42:10;65,9;9,4
2020-03-08;13:47:10;62,3;9,4
2020-03-08;13:52:10;60,5;9,7
2020-03-08;13:57:10;59,6;9,5
2020-03-08;14:02:10;57,4;9,3
2020-03-08;14:07:10;53,9;9,1
2020-03-08;14:12:10;50,3;8,9
2020-03-08;14:17:10;46,9;8,7
2020-03-08;14:22:10;44,7;8,5
2020-03-08;14:27:10;46,2;8,8
2020-03-08;14:32:10;48;9
2020-03-08;14:37:10;52,7;9,2
2020-03-08;14:42:10;57,7;9,4
2020-03-08;14:47:10;71,9;9,4
2020-03-08;14:52:10;74,4;9,2
2020-03-08;14:57:10;75,8;9,1
2020-03-08;15:02:10;69,3;8,9
2020-03-08;15:07:10;62,3;8,5
2020-03-08;15:12:10;58,3;8,4
2020-03-08;15:17:10;55,5;8,4
2020-03-08;15:22:10;53,7;8,4
2020-03-08;15:27:10;51,8;8,3
2020-03-08;15:32:10;49,6;8,2
2020-03-08;15:37:10;46,8;7,9
2020-03-08;15:42:10;43,9;7,8
2020-03-08;15:47:10;41;7,7
2020-03-08;15:52:10;39,1;7,6
2020-03-08;15:57:10;37;7,5
2020-03-08;16:02:10;35,2;7,3
2020-03-08;16:07:10;34;7,2
2020-03-08;16:12:10;32,6;7,2
2020-03-08;16:17:10;31,1;7,2
2020-03-08;16:22:10;29,7;7,3
2020-03-08;16:27:10;28,4;7,4
2020-03-08;16:32:10;27,3;7,4
2020-03-08;16:37:10;26,7;7,5
2020-03-08;16:42:10;26,7;7,6
2020-03-08;16:47:10;26,7;7,7
2020-03-08;16:52:10;26;7,6
2020-03-08;16:57:10;25,1;7,6
2020-03-08;17:02:10;24,4;7,6
2020-03-08;17:07:10;23,7;7,4
2020-03-08;17:12:10;22,9;7,2
2020-03-08;17:17:10;22;7
2020-03-08;17:22:10;21,2;7
2020-03-08;17:27:10;20,4;6,9
2020-03-08;17:32:10;19,5;6,7
2020-03-08;17:37:10;18,7;6,6
2020-03-08;17:42:10;18;6,4
2020-03-08;17:47:10;17,1;6,2
2020-03-08;17:52:10;16,3;6
2020-03-08;17:57:10;15,5;5,9
2020-03-08;18:02:10;14,7;5,8
2020-03-08;18:07:10;14;5,7
2020-03-08;18:12:10;13,5;5,4
2020-03-08;18:17:10;12,7;5,2
2020-03-08;18:22:10;12,2;5
2020-03-08;18:27:10;11,6;4,9
2020-03-08;18:32:10;11;4,7
2020-03-08;18:37:10;10,5;4,5
2020-03-08;18:42:10;10;4,3
2020-03-08;18:47:10;9,4;4,1
2020-03-08;18:52:10;8,8;3,9
2020-03-08;18:57:10;8,3;3,7
2020-03-08;19:02:10;7,9;3,6
2020-03-08;19:07:10;7,5;3,4
2020-03-08;19:12:10;7,1;3,2
2020-03-08;19:17:10;6,8;3,2
2020-03-08;19:22:10;6,4;3,1
2020-03-08;19:27:10;6,1;2,8
2020-03-08;19:32:10;5,7;2,7
2020-03-08;19:37:10;5,3;2,5
2020-03-08;19:42:10;4,9;2,3
2020-03-08;19:47:10;4,5;2,2
2020-03-08;19:52:10;4,1;2,2
2020-03-08;19:57:10;3,6;2
2020-03-08;20:02:10;3,2;1,8
2020-03-08;20:07:10;2,8;1,7
2020-03-08;20:12:10;2,5;1,6
2020-03-08;20:17:10;2,2;1,5
2020-03-08;20:22:10;1,9;1,3
2020-03-08;20:27:10;1,6;1,2
2020-03-08;20:32:10;1,4;1,2
2020-03-08;20:37:10;1,1;1,2
2020-03-08;20:42:10;0,9;1,1
2020-03-08;20:47:10;0,6;0,9
2020-03-08;20:52:10;0,4;0,7
2020-03-08;20:57:10;0,2;0,6
2020-03-08;21:02:10;0;0,5
2020-03-08;21:07:10;-0,2;0,4
2020-03-08;21:12:10;-0,3;0,2
2020-03-08;21:17:10;-0,5;0,2
2020-03-08;21:22:10;-0,7;0
2020-03-08;21:27:10;-0,7;0
2020-03-08;21:32:10;-0,8;0
2020-03-08;21:37:10;-1;0
2020-03-08;21:42:10;-1,1;-0,1
2020-03-08;21:47:10;-1,2;-0,1
2020-03-08;21:52:10;-1,2;-0,2
2020-03-08;21:57:10;-1,4;-0,2
2020-03-08;22:02:10;-1,5;-0,3
2020-03-08;22:07:10;-1,5;-0,3
2020-03-08;22:12:10;-1,6;-0,3
2020-03-08;22:17:10;-1,7;-0,3
2020-03-08;22:22:10;-1,8;-0,4
2020-03-08;22:27:10;-1,9;-0,5
2020-03-08;22:32:10;-2;-0,6
2020-03-08;22:37:10;-2;-0,7
2020-03-08;22:42:10;-2,1;-0,8
2020-03-08;22:47:10;-2,1;-0,8
2020-03-08;22:52:10;-2,1;-0,8
2020-03-08;22:57:10;-2,3;-0,8
2020-03-08;23:02:10;-2,3;-0,9
2020-03-08;23:07:10;-2,4;-1
2020-03-08;23:12:10;-2,5;-1,1
2020-03-08;23:17:10;-2,5;-1,1
2020-03-08;23:22:10;-2,6;-1,1
2020-03-08;23:27:10;-2,6;-1,1
2020-03-08;23:32:10;-2,7;-1,2
2020-03-08;23:37:10;-2,8;-1,2
2020-03-08;23:42:10;-2,9;-1,3
2020-03-08;23:47:10;-3;-1,3
2020-03-08;23:52:10;-3,1;-1,3
2020-03-08;23:57:10;-3,1;-1,4
2020-03-09;00:02:10;-3,2;-1,4
2020-03-09;00:07:10;-3,3;-1,5
2020-03-09;00:12:10;-3,4;-1,5
2020-03-09;00:17:10;-3,3;-1,6
2020-03-09;00:22:10;-3,4;-1,7
2020-03-09;00:27:10;-3,4;-1,7
2020-03-09;00:32:10;-3,5;-1,7
2020-03-09;00:37:10;-3,6;-1,7
2020-03-09;00:42:10;-3,6;-1,8
2020-03-09;00:47:10;-3,6;-1,8
2020-03-09;00:52:10;-3,7;-1,8
2020-03-09;00:57:10;-3,8;-1,8
2020-03-09;01:02:10;-3,9;-1,8
2020-03-09;01:07:10;-3,9;-1,9
2020-03-09;01:12:10;-4;-2
2020-03-09;01:17:10;-4,1;-2
2020-03-09;01:22:10;-4,1;-1,9
2020-03-09;01:27:10;-4,2;-2
2020-03-09;01:32:10;-4,2;-2,1
2020-03-09;01:37:10;-4,2;-2,2
2020-03-09;01:42:10;-4,3;-2,2
2020-03-09;01:47:10;-4,3;-2,3
2020-03-09;01:52:10;-4,4;-2,3
2020-03-09;01:57:10;-4,4;-2,3
2020-03-09;02:02:10;-4,4;-2,3
2020-03-09;02:07:10;-4,5;-2,4
2020-03-09;02:12:10;-4,5;-2,5
2020-03-09;02:17:10;-4,5;-2,5
2020-03-09;02:22:10;-4,5;-2,5
2020-03-09;02:27:10;-4,5;-2,5
