Datum;Uhrzeit;S1/2 - Solar;S7/2 - Temp. Aussen
2020-01-07;02:30:40;-9,1;-6,8
2020-01-07;02:35:40;-9,1;-6,8
2020-01-07;02:40:40;-9,2;-6,8
2020-01-07;02:45:40;-9,2;-6,8
2020-01-07;02:50:40;-9,2;-6,9
2020-01-07;02:55:40;-9,3;-6,8
2020-01-07;03:00:40;-9,3;-6,9
2020-01-07;03:05:40;-9,2;-6,9
2020-01-07;03:10:40;-9,3;-6,9
2020-01-07;03:15:40;-9,3;-6,9
2020-01-07;03:20:40;-9,4;-6,9
2020-01-07;03:25:40;-9,4;-7
2020-01-07;03:30:40;-9,4;-7
2020-01-07;03:35:40;-9,5;-7,1
2020-01-07;03:40:40;-9,5;-7,2
2020-01-07;03:45:40;-9,4;-7,2
2020-01-07;03:50:40;-9,5;-7,1
2020-01-07;03:55:40;-9,5;-7,2
2020-01-07;04:00:40;-9,5;-7,2
2020-01-07;04:05:40;-9,5;-7,2
2020-01-07;04:10:40;-9,5;-7,2
2020-01-07;04:15:40;-9,5;-7,2
2020-01-07;04:20:40;-9,5;-7,3
2020-01-07;04:25:40;-9,5;-7,4
2020-01-07;04:30:40;-9,6;-7,3
2020-01-07;04:35:40;-9,5;-7,4
2020-01-07;04:40:40;-9,5;-7,3
2020-01-07;04:45:40;-9,5;-7,4
2020-01-07;04:50:40;-9,5;-7,4
2020-01-07;04:55:40;-9,5;-7,4
2020-01-07;05:00:40;-9,4;-7,4
2020-01-07;05:05:40;-9,5;-7,4
2020-01-07;05:10:40;-9,5;-7,4
2020-01-07;05:15:40;-9,5;-7,5
2020-01-07;05:20:40;-9,6;-7,4
2020-01-07;05:25:40;-9,5;-7,5
2020-01-07;05:30:40;-9,5;-7,4
2020-01-07;05:35:40;-9,5;-7,4
2020-01-07;05:40:40;-9,5;-7,4
2020-01-07;05:45:40;-9,6;-7,4
2020-01-07;05:50:40;-9,6;-7,4
2020-01-07;05:55:40;-9,7;-7,4
2020-01-07;06:00:40;-9,6;-7,4
2020-01-07;06:05:40;-9,8;-7,4
2020-01-07;06:10:40;-9,8;-7,4
2020-01-07;06:15:40;-9,8;-7,5
2020-01-07;06:20:40;-9,8;-7,5
2020-01-07;06:25:40;-9,8;-7,6
2020-01-07;06:30:40;-9,9;-7,5
2020-01-07;06:35:40;-9,9;-7,5
2020-01-07;06:40:40;-9,9;-7,5
2020-01-07;06:45:40;-9,9;-7,5
2020-01-07;06:50:40;-10;-7,5
2020-01-07;06:55:40;-10;-7,5
2020-01-07;07:00:40;-10,1;-7,5
2020-01-07;07:05:40;-10,1;-7,6
2020-01-07;07:10:40;-10,2;-7,5
2020-01-07;07:15:40;-10,2;-7,6
2020-01-07;07:20:40;-10,2;-7,6
2020-01-07;07:25:40;-10,1;-7,6
2020-01-07;07:30:40;-10;-7,6
2020-01-07;07:35:40;-10,1;-7,6
2020-01-07;07:40:40;-10,2;-7,7
2020-01-07;07:45:40;-10;-7,7
2020-01-07;07:50:40;-10;-7,7
2020-01-07;07:55:40;-10;-7,7
2020-01-07;08:00:40;-9,9;-7,7
2020-01-07;08:05:40;-9,8;-7,6
2020-01-07;08:10:40;-9,8;-7,6
2020-01-07;08:19:50;-9,6;-7,5
2020-01-07;08:24:50;-9,3;-7,4
2020-01-07;08:29:50;-9,3;-7,4
2020-01-07;08:34:50;-9,2;-7,3
2020-01-07;08:39:50;-9,1;-7,3
2020-01-07;08:44:50;-8,9;-7,2
2020-01-07;08:49:50;-8,8;-7,2
2020-01-07;08:54:50;-8,6;-7,2
2020-01-07;08:59:50;-8,5;-7,1
2020-01-07;09:04:50;-8,3;-7,1
2020-01-07;09:09:50;-8,1;-7
2020-01-07;09:14:50;-7,4;-6,7
2020-01-07;09:19:50;-5,6;-6,3
2020-01-07;09:24:50;0;-5,7
2020-01-07;09:29:50;6;-5,2
2020-01-07;09:34:50;9,9;-5
2020-01-07;09:39:50;12,7;-4,8
2020-01-07;09:44:50;13,6;-4,9
2020-01-07;09:49:50;12,8;-5
2020-01-07;09:54:50;14,8;-4,7
2020-01-07;09:59:50;22,8;-4,1
2020-01-07;10:04:50;30,8;-3,6
2020-01-07;10:09:50;37,8;-3,2
2020-01-07;10:14:50;44,8;-2,8
2020-01-07;10:23:50;54,2;-2,3
2020-01-07;10:28:50;58,4;-2,2
2020-01-07;10:33:50;62,9;-1,9
2020-01-07;10:38:50;67,3;-1,8
2020-01-07;10:43:50;71,5;-1,8
2020-01-07;10:48:50;64,6;-1,5
2020-01-07;10:53:50;58,2;-1,5
2020-01-07;10:58:50;66,4;-1,3
2020-01-07;11:03:50;62,3;-0,9
2020-01-07;11:13:00;61;-0,5
2020-01-07;11:18:00;60,1;-0,4
2020-01-07;11:23:00;57,4;-0,2
2020-01-07;11:28:00;48,1;0,1
2020-01-07;11:33:00;48,9;-0,2
2020-01-07;11:38:00;48,8;-0,3
2020-01-07;11:43:00;48,5;-0,3
2020-01-07;11:48:00;49,4;-0,2
2020-01-07;11:53:00;52,4;0
2020-01-07;11:58:00;50,7;0
2020-01-07;12:03:00;41,1;0,2
2020-01-07;12:08:00;48,8;0,3
2020-01-07;12:13:00;40,9;0,7
2020-01-07;12:19:00;54,9;1,1
2020-01-07;12:24:00;40,7;1,2
2020-01-07;12:29:00;54,1;1,4
2020-01-07;12:34:00;44,3;1,7
2020-01-07;12:39:00;45,2;1,8
2020-01-07;12:44:00;44,5;2,1
2020-01-07;12:49:00;44,4;2,5
2020-01-07;12:54:00;44,3;3,2
2020-01-07;12:59:00;44,4;3,8
2020-01-07;13:07:40;39,3;3,7
2020-01-07;13:12:40;38,2;3,6
2020-01-07;13:17:40;37,3;3,5
2020-01-07;13:22:40;36,6;3,4
2020-01-07;13:27:40;35,3;3,2
2020-01-07;13:32:40;34,6;3,2
2020-01-07;13:37:40;34,2;3,2
2020-01-07;13:42:40;33,2;3,2
2020-01-07;13:47:40;31,7;3,1
2020-01-07;13:52:40;30,5;3
2020-01-07;13:57:40;29,2;3
2020-01-07;14:02:40;28,7;3
2020-01-07;14:07:40;27,7;3
2020-01-07;14:12:40;27,5;3,2
2020-01-07;14:17:40;28,3;3,3
2020-01-07;14:23:40;29,8;3,6
2020-01-07;14:28:40;35,4;3,8
2020-01-07;14:33:40;41,7;3,9
2020-01-07;14:38:40;28,6;3,9
2020-01-07;14:43:40;28,7;3,7
2020-01-07;14:51:20;27,7;3,6
2020-01-07;14:56:20;26,9;3,4
2020-01-07;15:01:20;26,2;3,3
2020-01-07;15:06:20;25,3;3,1
2020-01-07;15:11:20;24,2;3
2020-01-07;15:16:20;23,5;2,9
2020-01-07;15:21:20;23;2,8
2020-01-07;15:26:20;22,3;2,7
2020-01-07;15:31:20;21,4;2,7
2020-01-07;15:36:20;20,5;2,6
2020-01-07;15:41:20;19,7;2,5
2020-01-07;15:46:20;18,8;2,4
2020-01-07;15:54:40;17,5;2,2
2020-01-07;15:59:40;16,9;2,2
2020-01-07;16:04:40;16;2
2020-01-07;16:09:40;15,2;1,9
2020-01-07;16:14:40;14,5;1,7
2020-01-07;16:19:40;13,8;1,7
2020-01-07;16:24:40;13;1,6
2020-01-07;16:29:40;12,4;1,5
2020-01-07;16:34:40;11,9;1,4
2020-01-07;16:39:40;11,1;1,3
2020-01-07;16:44:40;10,5;1,3
2020-01-07;16:49:40;9,9;1,2
2020-01-07;16:54:40;9,4;1,2
2020-01-07;16:59:40;8,8;1,2
2020-01-07;17:04:40;8,4;1,1
2020-01-07;17:09:40;8;1
2020-01-07;17:14:40;7,5;1,1
2020-01-07;17:19:40;7,3;1,1
2020-01-07;17:24:40;6,9;1,1
2020-01-07;17:29:40;6,7;1,1
2020-01-07;17:34:40;6,3;1,1
2020-01-07;17:39:40;6,2;1,1
2020-01-07;17:44:40;5,9;1
2020-01-07;17:49:40;5,7;1,1
2020-01-07;17:54:40;5,4;1,2
2020-01-07;17:59:40;5,2;1,2
2020-01-07;18:04:40;5;1,2
2020-01-07;18:09:40;4,8;1,2
2020-01-07;18:14:40;4,6;1,1
2020-01-07;18:19:40;4,5;1,1
2020-01-07;18:24:40;4,3;1
2020-01-07;18:29:40;4,1;1
2020-01-07;18:34:40;3,9;1
2020-01-07;18:39:40;3,8;1
2020-01-07;18:44:40;3,6;1
2020-01-07;18:53:00;3,3;0,8
2020-01-07;18:58:00;3,2;0,7
2020-01-07;19:03:00;3,1;0,6
2020-01-07;19:08:00;3,3;0,6
2020-01-07;19:13:00;3,4;0,6
2020-01-07;19:18:00;3,5;0,6
2020-01-07;19:23:00;3,4;0,6
2020-01-07;19:28:00;3,3;0,6
2020-01-07;19:33:00;3;0,6
2020-01-07;19:38:00;2,8;0,6
2020-01-07;19:43:00;2,3;0,6
2020-01-07;19:48:00;2,4;0,5
2020-01-07;19:53:00;2,4;0,5
2020-01-07;19:58:00;2,4;0,6
2020-01-07;20:03:00;2,4;0,6
2020-01-07;20:08:00;2,3;0,6
2020-01-07;20:13:00;2,2;0,6
2020-01-07;20:18:00;2,1;0,4
2020-01-07;20:23:00;1,9;0,4
2020-01-07;20:28:00;1,8;0,5
2020-01-07;20:33:00;1,6;0,5
2020-01-07;20:38:00;1,5;0,5
2020-01-07;20:43:00;1,3;0,4
2020-01-07;20:48:00;1,1;0,3
2020-01-07;20:53:00;1,2;0,3
2020-01-07;20:58:00;1,2;0,3
2020-01-07;21:03:00;1,1;0,3
2020-01-07;21:08:00;1;0,3
2020-01-07;21:13:00;1;0,3
2020-01-07;21:21:00;0,9;0,2
2020-01-07;21:26:00;0,9;0,2
2020-01-07;21:31:00;0,8;0,2
2020-01-07;21:36:00;0,8;0,2
2020-01-07;21:41:00;0,8;0,3
2020-01-07;21:46:00;0,6;0,3
2020-01-07;21:51:00;0,5;0,4
2020-01-07;21:56:00;0,4;0,4
2020-01-07;22:01:00;0,3;0,4
2020-01-07;22:08:00;0,1;0,5
2020-01-07;22:13:00;0;0,5
2020-01-07;22:18:00;-0,1;0,5
2020-01-07;22:23:00;-0,1;0,6
2020-01-07;22:28:00;-0,1;0,7
2020-01-07;22:33:00;-0,1;0,7
2020-01-07;22:38:00;-0,2;0,7
2020-01-07;22:43:00;-0,2;0,7
2020-01-07;22:48:00;-0,2;0,7
2020-01-07;22:53:00;-0,3;0,7
2020-01-07;22:58:00;-0,3;0,7
2020-01-07;23:06:30;-0,4;0,6
2020-01-07;23:11:30;-0,4;0,6
2020-01-07;23:16:30;-0,5;0,7
2020-01-07;23:21:30;-0,4;0,7
2020-01-07;23:26:30;-0,4;0,7
2020-01-07;23:31:30;-0,4;0,7
2020-01-07;23:36:30;-0,3;0,7
2020-01-07;23:41:30;-0,3;0,8
2020-01-07;23:46:30;-0,3;0,8
2020-01-07;23:51:30;-0,2;0,8
2020-01-07;23:56:30;-0,2;0,9
2020-01-08;00:02:30;-0,2;0,9
2020-01-08;00:07:30;-0,2;1
2020-01-08;00:12:30;-0,2;0,9
2020-01-08;00:17:30;-0,2;0,9
2020-01-08;00:22:30;-0,2;1,1
2020-01-08;00:27:30;-0,1;1,1
2020-01-08;00:32:30;0;1,1
2020-01-08;00:37:30;0;1,1
2020-01-08;00:42:30;0,1;1,1
2020-01-08;00:47:30;0;1
2020-01-08;00:52:30;0,1;1,1
2020-01-08;00:57:30;0,1;1
2020-01-08;01:02:30;0,1;1
2020-01-08;01:07:30;0,1;1
2020-01-08;01:12:30;0,1;1
2020-01-08;01:17:30;0,1;1
2020-01-08;01:22:30;0,1;1,1
2020-01-08;01:27:30;0,1;1,1
2020-01-08;01:32:30;0,1;1
2020-01-08;01:37:30;0,2;1,1
2020-01-08;01:42:30;0,1;1,1
2020-01-08;01:47:30;0,2;1,1
2020-01-08;01:52:30;0,2;1,2
2020-01-08;01:57:30;0,3;1,2
2020-01-08;02:02:30;0,3;1,1
2020-01-08;02:07:30;0,3;1,2
2020-01-08;02:12:30;0,3;1,2
2020-01-08;02:17:30;0,3;1,2
2020-01-08;02:22:30;0,4;1,2
2020-01-08;02:27:30;0,3;1,2
2020-01-08;02:32:30;0,4;1,2
2020-01-08;02:37:30;0,4;1,2
2020-01-08;02:42:30;0,4;1,2
2020-01-08;02:47:30;0,4;1,2
2020-01-08;02:52:30;0,4;1,2
2020-01-08;02:57:30;0,4;1,2
2020-01-08;03:02:30;0,4;1,2
2020-01-08;03:07:30;0,4;1,2
2020-01-08;03:12:30;0,4;1,2
2020-01-08;03:17:30;0,4;1,2
2020-01-08;03:22:30;0,4;1,2
2020-01-08;03:27:30;0,4;1,2
2020-01-08;03:32:30;0,4;1,2
2020-01-08;03:37:30;0,4;1,2
2020-01-08;03:42:30;0,3;1,2
2020-01-08;03:47:30;0,4;1,2
2020-01-08;03:52:30;0,3;1,2
2020-01-08;03:57:30;0,3;1,2
2020-01-08;04:02:30;0,3;1,2
2020-01-08;04:07:30;0,3;1,2
2020-01-08;04:12:30;0,3;1,1
2020-01-08;04:17:30;0,3;1
2020-01-08;04:22:30;0,3;1
2020-01-08;04:27:30;0,3;0,9
2020-01-08;04:32:30;0,3;0,8
2020-01-08;04:37:30;0,3;0,9
2020-01-08;04:42:30;0,2;0,8
2020-01-08;04:47:30;0,2;0,7
2020-01-08;04:52:30;0,2;0,7
2020-01-08;04:57:30;0,1;0,7
2020-01-08;05:02:30;0,1;0,7
2020-01-08;05:07:30;0,1;0,7
2020-01-08;05:12:30;0,1;0,7
2020-01-08;05:17:30;0,1;0,7
2020-01-08;05:22:30;0;0,7
2020-01-08;05:27:30;0;0,7
2020-01-08;05:32:30;-0,1;0,6
2020-01-08;05:37:30;-0,1;0,6
2020-01-08;05:42:30;-0,1;0,6
2020-01-08;05:47:30;-0,1;0,6
2020-01-08;05:52:30;-0,2;0,6
2020-01-08;05:57:30;-0,2;0,7
2020-01-08;06:02:30;-0,2;0,7
2020-01-08;06:07:30;-0,2;0,7
2020-01-08;06:12:30;-0,2;0,7
2020-01-08;06:17:30;-0,2;0,6
2020-01-08;06:22:30;-0,3;0,5
2020-01-08;06:27:30;-0,5;0,4
2020-01-08;06:32:30;-0,7;0,5
2020-01-08;06:37:30;-0,7;0,3
2020-01-08;06:42:30;-0,8;0,2
2020-01-08;06:47:30;-1;0,1
2020-01-08;06:52:30;-1,2;0
2020-01-08;06:57:30;-1,4;-0,2
2020-01-08;07:02:30;-1,5;-0,3
2020-01-08;07:07:30;-1,6;-0,4
2020-01-08;07:12:30;-1,8;-0,5
2020-01-08;07:17:30;-2,1;-0,7
2020-01-08;07:22:30;-2,2;-0,8
2020-01-08;07:27:30;-2,3;-0,9
2020-01-08;07:32:30;-2,5;-1,1
2020-01-08;07:37:30;-2,7;-1,2
2020-01-08;07:42:30;-2,9;-1,3
2020-01-08;07:47:30;-2,9;-1,4
2020-01-08;07:52:30;-3,1;-1,5
2020-01-08;07:57:30;-3,1;-1,6
2020-01-08;08:05:10;-3,2;-1,8
2020-01-08;08:10:10;-3,2;-1,7
2020-01-08;08:15:10;-3,2;-1,8
2020-01-08;08:20:10;-3,2;-1,9
2020-01-08;08:25:10;-3,1;-1,9
2020-01-08;08:30:10;-3;-2
2020-01-08;08:35:10;-2,7;-1,9
2020-01-08;08:40:10;-2,3;-1,8
2020-01-08;08:45:10;-1,4;-1,8
2020-01-08;08:50:10;0,3;-1,6
2020-01-08;08:55:10;2,7;-1,4
2020-01-08;09:00:10;5,8;-1,3
2020-01-08;09:05:10;9,1;-1
2020-01-08;09:10:10;12,4;-0,8
2020-01-08;09:15:10;14,7;-0,5
2020-01-08;09:21:00;18,9;-0,2
2020-01-08;09:26:00;24,9;0,3
2020-01-08;09:31:00;29,9;0,7
2020-01-08;09:38:30;38,9;1,3
2020-01-08;09:43:30;43,6;1,7
2020-01-08;09:48:30;48,2;2,1
2020-01-08;09:53:30;52,7;2,4
2020-01-08;09:58:30;56,7;2,7
2020-01-08;10:03:30;60,4;2,9
2020-01-08;10:08:30;64;3,2
2020-01-08;10:13:30;68,1;3,4
2020-01-08;10:18:30;60,7;3,7
2020-01-08;10:23:30;65,7;4
2020-01-08;10:28:30;64,1;4,2
2020-01-08;10:33:30;56,7;4,6
2020-01-08;10:38:30;66,8;4,9
2020-01-08;10:44:20;61,7;5,2
2020-01-08;10:49:20;55,4;5,4
2020-01-08;10:54:20;65,4;5,6
2020-01-08;10:59:20;60,5;5,7
2020-01-08;11:04:20;58;6
2020-01-08;11:09:50;59,6;6,3
2020-01-08;11:14:50;67,9;6,4
2020-01-08;11:19:50;63,3;6,6
2020-01-08;11:24:50;60,2;6,7
2020-01-08;11:29:50;58,2;6,9
2020-01-08;11:34:50;59,7;7,1
2020-01-08;11:39:50;65,8;7,2
2020-01-08;11:44:50;63,3;7,5
2020-01-08;11:49:50;58;7,6
2020-01-08;11:54:50;58;7,6
2020-01-08;11:59:50;65,7;7,8
2020-01-08;12:04:50;53,4;7,9
2020-01-08;12:09:50;70,4;7,7
2020-01-08;12:14:50;58,4;7,6
2020-01-08;12:19:50;62,9;7,7
2020-01-08;12:24:50;66,7;7,8
2020-01-08;12:29:50;59,4;7,8
2020-01-08;12:34:50;61,4;7,8
2020-01-08;12:42:00;63,1;7,8
2020-01-08;12:47:00;66,1;7,8
2020-01-08;12:52:00;59,3;7,9
2020-01-08;12:57:00;62,9;7,9
2020-01-08;13:02:00;66,4;7,8
2020-01-08;13:07:00;58,6;7,8
2020-01-08;13:12:00;61,2;7,8
2020-01-08;13:17:00;65,6;7,6
2020-01-08;13:22:00;57,4;7,5
2020-01-08;13:27:00;64,7;7,4
2020-01-08;13:32:00;59,9;7,3
2020-01-08;13:37:00;51;7,2
2020-01-08;13:42:00;62;7,2
2020-01-08;13:47:40;59,6;7,2
2020-01-08;13:52:40;55,5;7,2
2020-01-08;13:57:40;50,4;7
2020-01-08;14:02:40;46,4;6,9
2020-01-08;14:07:40;44,7;6,7
2020-01-08;14:14:30;42,9;6,7
2020-01-08;14:19:30;43,5;6,6
2020-01-08;14:24:30;43,8;6,5
2020-01-08;14:29:30;44,9;6,3
2020-01-08;14:34:30;46,8;6,2
2020-01-08;14:39:30;49,6;6,1
2020-01-08;14:44:30;46,1;6,1
2020-01-08;14:49:30;43,1;6
2020-01-08;14:54:30;40,4;5,8
2020-01-08;14:59:30;37,9;5,8
2020-01-08;15:04:30;35,6;5,7
2020-01-08;15:10:30;33,2;5,7
2020-01-08;15:15:30;31,5;5,6
2020-01-08;15:20:30;29,8;5,4
2020-01-08;15:25:30;28,4;5,2
2020-01-08;15:30:30;26,9;5,2
2020-01-08;15:35:30;25,6;5,2
2020-01-08;15:40:30;24,2;5
2020-01-08;15:45:30;23;4,7
2020-01-08;15:50:30;21,8;4,5
2020-01-08;15:55:30;20,7;4,3
2020-01-08;16:00:30;19,6;4,1
2020-01-08;16:05:30;18,8;3,9
2020-01-08;16:10:30;17,8;3,7
2020-01-08;16:15:30;16,9;3,5
2020-01-08;16:20:30;16;3,4
2020-01-08;16:25:30;15,2;3,1
2020-01-08;16:30:30;14,4;3
2020-01-08;16:35:30;13,5;2,7
2020-01-08;16:40:30;12,8;2,6
2020-01-08;16:45:30;12,2;2,5
2020-01-08;16:50:30;11,6;2,4
2020-01-08;16:55:30;10,9;2,2
2020-01-08;17:00:30;10,3;2,2
2020-01-08;17:05:30;9,7;2
2020-01-08;17:10:30;9,1;2
2020-01-08;17:15:30;8,6;1,7
2020-01-08;17:20:30;8,7;1,7
2020-01-08;17:25:30;8,9;1,6
2020-01-08;17:30:30;9;1,6
2020-01-08;17:39:20;9,1;1,4
2020-01-08;17:44:20;9,1;1,4
2020-01-08;17:49:20;9;1,4
2020-01-08;17:54:20;8,8;1,4
2020-01-08;17:59:20;8,4;1,3
2020-01-08;18:04:20;8,1;1,2
2020-01-08;18:09:20;7,7;1,3
2020-01-08;18:14:20;7,2;1,3
2020-01-08;18:19:20;7;1,2
2020-01-08;18:24:20;7;1,3
2020-01-08;18:29:20;6,9;1,3
2020-01-08;18:34:20;6,8;1,3
2020-01-08;18:39:20;6,6;1,2
2020-01-08;18:44:20;6,4;1,3
2020-01-08;18:49:20;6,3;1,3
2020-01-08;18:54:20;6,3;1,3
2020-01-08;18:59:20;6,1;1,2
2020-01-08;19:04:20;5,9;1,3
2020-01-08;19:09:20;5,8;1,2
2020-01-08;19:14:20;5,7;1,2
2020-01-08;19:19:20;5,4;1,2
2020-01-08;19:24:20;5,2;1,1
2020-01-08;19:29:20;5,1;1
2020-01-08;19:34:20;4,8;0,9
2020-01-08;19:39:20;4,6;0,9
2020-01-08;19:44:20;4,3;0,8
2020-01-08;19:49:20;3,9;0,7
2020-01-08;19:54:20;3,8;0,8
2020-01-08;19:59:20;3,7;0,7
2020-01-08;20:04:20;3,6;0,7
2020-01-08;20:09:20;3,4;0,7
2020-01-08;20:14:20;3,3;0,7
2020-01-08;20:19:20;3,2;0,7
2020-01-08;20:24:20;3;0,8
2020-01-08;20:29:20;2,8;0,9
2020-01-08;20:34:20;2,6;0,9
2020-01-08;20:39:20;2,4;0,9
2020-01-08;20:44:20;2,3;1
2020-01-08;20:49:20;2,3;0,9
2020-01-08;20:54:20;2,1;1
2020-01-08;20:59:20;2;1
2020-01-08;21:04:20;2;1
2020-01-08;21:09:20;1,9;1
2020-01-08;21:14:20;1,9;1,1
2020-01-08;21:19:20;1,8;1,1
2020-01-08;21:24:20;1,7;1,1
2020-01-08;21:29:20;1,7;1,1
2020-01-08;21:34:20;1,6;1,1
2020-01-08;21:39:20;1,5;1,1
2020-01-08;21:44:20;1,4;1
2020-01-08;21:49:20;1,3;1,1
2020-01-08;21:54:20;1,3;1
2020-01-08;21:59:20;1,2;1,1
2020-01-08;22:04:20;1,1;1,1
2020-01-08;22:09:20;0,9;1
2020-01-08;22:14:20;0,9;1
2020-01-08;22:19:20;0,9;1
2020-01-08;22:24:20;0,8;1
2020-01-08;22:29:20;0,8;1
2020-01-08;22:34:20;0,7;1
2020-01-08;22:42:50;0,6;0,9
2020-01-08;22:47:50;0,6;0,9
2020-01-08;22:52:50;0,4;0,9
2020-01-08;22:57:50;0,4;1
2020-01-08;23:02:50;0,4;0,9
2020-01-08;23:07:50;0,3;0,8
2020-01-08;23:16:30;0,3;0,8
2020-01-08;23:21:30;0,1;0,7
2020-01-08;23:26:30;0,2;0,7
2020-01-08;23:31:30;0,2;0,7
2020-01-08;23:36:30;0,1;0,7
2020-01-08;23:41:30;0;0,7
2020-01-08;23:46:30;0;0,7
2020-01-08;23:51:30;0;0,7
2020-01-08;23:56:30;0,1;0,6
2020-01-09;00:02:30;0;0,6
2020-01-09;00:07:30;0;0,6
2020-01-09;00:12:30;0;0,7
2020-01-09;00:17:30;0;0,7
2020-01-09;00:22:30;0;0,7
2020-01-09;00:27:30;0;0,7
2020-01-09;00:32:30;0;0,6
2020-01-09;00:37:30;-0,1;0,6
2020-01-09;00:42:30;-0,1;0,5
2020-01-09;00:47:30;0;0,5
2020-01-09;00:52:30;-0,1;0,5
2020-01-09;00:57:30;-0,1;0,6
2020-01-09;01:02:30;-0,1;0,5
2020-01-09;01:07:30;-0,1;0,5
2020-01-09;01:12:30;-0,2;0,5
2020-01-09;01:17:30;-0,1;0,4
2020-01-09;01:22:30;-0,2;0,4
2020-01-09;01:27:30;-0,2;0,3
2020-01-09;01:32:30;-0,2;0,2
2020-01-09;01:37:30;-0,2;0,2
2020-01-09;01:42:30;-0,2;0,4
2020-01-09;01:47:30;-0,1;0,4
2020-01-09;01:52:30;-0,2;0,6
2020-01-09;01:57:30;-0,2;0,6
2020-01-09;02:02:30;-0,2;0,6
2020-01-09;02:07:30;-0,2;0,6
2020-01-09;02:12:30;-0,2;0,7
2020-01-09;02:17:30;-0,2;0,7
2020-01-09;02:22:30;-0,2;0,7
2020-01-09;02:27:30;-0,1;0,7
2020-01-09;02:32:30;-0,1;0,7
2020-01-09;02:37:30;-0,1;0,7
2020-01-09;02:42:30;-0,2;0,7
2020-01-09;02:47:30;-0,2;0,7
2020-01-09;02:52:30;-0,1;0,7
2020-01-09;02:57:30;-0,2;0,7
2020-01-09;03:02:30;-0,1;0,7
2020-01-09;03:07:30;-0,1;0,7
2020-01-09;03:12:30;0;0,7
2020-01-09;03:17:30;-0,1;0,7
2020-01-09;03:22:30;-0,1;0,7
2020-01-09;03:27:30;-0,1;0,7
2020-01-09;03:32:30;0;0,7
2020-01-09;03:37:30;-0,1;0,7
2020-01-09;03:42:30;0;0,7
2020-01-09;03:47:30;-0,1;0,7
2020-01-09;03:52:30;0;0,7
2020-01-09;03:57:30;-0,1;0,7
2020-01-09;04:02:30;0;0,7
2020-01-09;04:07:30;-0,1;0,7
2020-01-09;04:12:30;-0,1;0,7
2020-01-09;04:17:30;-0,1;0,7
2020-01-09;04:22:30;-0,1;0,7
2020-01-09;04:27:30;-0,1;0,7
2020-01-09;04:32:30;-0,1;0,7
2020-01-09;04:37:30;-0,1;0,7
2020-01-09;04:42:30;-0,1;0,7
2020-01-09;04:47:30;0;0,7
2020-01-09;04:52:30;0;0,7
2020-01-09;04:57:30;0;0,6
2020-01-09;05:02:30;-0,1;0,6
2020-01-09;05:07:30;0;0,7
2020-01-09;05:12:30;0;0,7
2020-01-09;05:17:30;-0,1;0,7
2020-01-09;05:22:30;-0,1;0,6
2020-01-09;05:27:30;-0,1;0,6
2020-01-09;05:32:30;0;0,7
2020-01-09;05:37:30;-0,1;0,7
2020-01-09;05:42:30;0;0,7
2020-01-09;05:47:30;-0,1;0,7
2020-01-09;05:52:30;-0,1;0,7
2020-01-09;05:57:30;-0,1;0,7
2020-01-09;06:02:30;-0,1;0,7
2020-01-09;06:07:30;-0,1;0,6
2020-01-09;06:12:30;0;0,6
2020-01-09;06:17:30;0;0,6
2020-01-09;06:22:30;0;0,6
2020-01-09;06:27:30;0;0,7
2020-01-09;06:32:30;-0,1;0,7
2020-01-09;06:37:30;0;0,7
2020-01-09;06:42:30;-0,1;0,7
2020-01-09;06:47:30;0;0,7
2020-01-09;06:52:30;0;0,7
2020-01-09;06:57:30;-0,1;0,7
2020-01-09;07:02:30;0;0,7
2020-01-09;07:07:30;-0,1;0,7
2020-01-09;07:12:30;-0,1;0,7
2020-01-09;07:17:30;-0,2;0,5
2020-01-09;07:22:30;-0,2;0,5
2020-01-09;07:27:30;-0,2;0,4
2020-01-09;07:32:30;-0,2;0,4
2020-01-09;07:37:30;-0,2;0,3
2020-01-09;07:42:30;-0,2;0,3
2020-01-09;07:47:30;-0,2;0,3
2020-01-09;07:52:30;-0,2;0,2
2020-01-09;07:57:30;-0,2;0,2
2020-01-09;08:02:30;-0,2;0,2
2020-01-09;08:07:30;-0,2;0,2
2020-01-09;08:12:30;0;0,2
2020-01-09;08:17:30;0;0,2
2020-01-09;08:26:50;0,3;0,2
2020-01-09;08:31:50;0,4;0,2
2020-01-09;08:36:50;0,5;0,2
2020-01-09;08:41:50;0,6;0,1
2020-01-09;08:46:50;0,8;0,1
2020-01-09;08:51:50;0,8;0,1
2020-01-09;08:56:50;0,9;0,2
2020-01-09;09:01:50;1;0,2
2020-01-09;09:06:50;1,1;0,2
2020-01-09;09:11:50;1,3;0,2
2020-01-09;09:16:50;1,4;0,2
2020-01-09;09:21:50;1,6;0,2
2020-01-09;09:26:50;1,7;0,2
2020-01-09;09:31:50;1,8;0,2
2020-01-09;09:36:50;1,9;0,2
2020-01-09;09:41:50;2,1;0,3
2020-01-09;09:46:50;2,2;0,3
2020-01-09;09:51:50;2,3;0,3
2020-01-09;09:56:50;2,5;0,4
2020-01-09;10:01:50;2,8;0,4
2020-01-09;10:06:50;3,2;0,5
2020-01-09;10:11:50;3,4;0,5
2020-01-09;10:16:50;3,9;0,6
2020-01-09;10:21:50;4,2;0,7
2020-01-09;10:26:50;4,5;0,8
2020-01-09;10:31:50;4,8;0,8
